APP name,Cores,Warps,Threads,instrs,cycles,ipc,core_usage_rate,thread occupancy,alu_ratio,fpu_ratio,lsu_ratio,sfu_ratio,issue_stalls,stall_alu_ratio,stall_fpu_ratio,stall_lsu_ratio,stall_sfu_ratio,alu_instrs,fpu_instrs,sfu_instrs,lsu_instrs,loads,stores,split_instrs,avg_cycles,L2,Mapping,FLOP/BYTE
kmeans,4,2,4,2898219295,1599337898,1.81,100%,100%,60%,9%,20%,11%,5129774171,7%,11%,81%,0%,1743823780,269082624,307429588,577883747,354146771,26940996,6087052,1591765577,0,TM,0.0119
kmeans,4,2,8,2455589080,1028650082,2.39,99%,100%,71%,11%,12%,6%,3537480977,5%,8%,86%,0%,1743831354,269082624,153725687,288949859,354147707,26941764,3043724,1023306406,0,TM,0.0119
kmeans,4,2,16,2234229781,882792626,2.53,99%,100%,78%,12%,6%,3%,3299817422,2%,4%,92%,0%,1743808920,269082624,76855766,144482915,354149579,26943300,1522060,876356308,0,TM,0.0119
kmeans,4,2,32,2123592565,1001480676,2.12,99%,100%,82%,13%,3%,2%,3894142381,1%,1%,96%,0%,1743832472,269082624,38428470,72249443,354153323,26946372,761228,992085851,0,TM,0.0119
kmeans,4,4,2,2899260202,1804961846,1.61,100%,100%,60%,9%,20%,11%,9691388926,5%,8%,86%,0%,1744517662,269082624,307776589,577883771,419745403,26941020,6087124,1800011931,0,TM,0.0100
kmeans,4,4,4,2898523723,1149988694,2.52,99%,100%,60%,9%,20%,11%,6747330896,4%,5%,90%,0%,1744026828,269082624,307528736,577885979,354147707,26941788,6087412,1138828341,0,TM,0.0119
kmeans,4,4,8,2455701064,997681766,2.46,99%,100%,71%,11%,12%,6%,6438280892,2%,3%,95%,0%,1743908218,269082624,153758575,288952091,354149579,26943324,3044084,985970711,0,TM,0.0119
kmeans,4,4,16,2234313070,882030074,2.53,99%,100%,78%,12%,6%,3%,5950648527,0%,1%,97%,0%,1743870878,269082624,76874865,144485147,354153323,26946396,1522420,870765100,0,TM,0.0119
kmeans,4,4,32,2123660749,1013495370,2.10,100%,100%,82%,13%,3%,2%,7211172273,0%,0%,98%,0%,1743892808,269082624,38434086,72251675,354160811,26952540,761588,1010944881,0,TM,0.0119
kmeans,4,8,2,2899442440,1496235786,1.94,100%,100%,60%,9%,20%,11%,4226055639,2%,5%,91%,0%,1744639218,269082624,307835015,577886027,419746507,26941836,6087556,1494122167,0,TM,0.0100
kmeans,4,8,4,2899926206,879703774,3.30,100%,100%,60%,9%,20%,11%,4547963082,3%,3%,93%,0%,1744962008,269082624,307991562,577890456,354149588,26943376,6088132,877915480,0,TM,0.0119
kmeans,4,8,8,2457346672,809400070,3.04,100%,100%,71%,11%,12%,6%,4958281684,2%,1%,95%,0%,1745009706,269082624,154298231,288956555,354153323,26946444,3044804,809253292,0,TM,0.0119
kmeans,4,8,16,2235421609,869398430,2.57,100%,100%,78%,12%,6%,3%,5352331383,0%,1%,97%,0%,1744622768,269082624,77227050,144489611,354160811,26952588,1523140,869315790,0,TM,0.0119
kmeans,4,8,32,2124302380,940342618,2.26,100%,100%,82%,13%,3%,2%,5851331212,0%,0%,99%,0%,1744350322,269082624,38613740,72256138,354175787,26964875,762308,940271674,0,TM,0.0119
kmeans,4,16,2,2898314278,1470343974,1.97,100%,100%,60%,9%,20%,11%,3236294690,1%,3%,95%,0%,1743887238,269082624,307454321,577890539,419748715,26943468,6088420,1469575690,0,TM,0.0100
kmeans,4,16,4,2898303109,1122409726,2.58,100%,100%,60%,9%,20%,11%,16392433954,0%,0%,98%,0%,1743880328,269082624,307441230,577899371,354153323,26946540,6089572,1121744376,0,TM,0.0119
kmeans,4,16,8,2455667839,1016205282,2.42,100%,100%,71%,11%,12%,6%,15521818963,0%,0%,99%,0%,1743899316,269082624,153720860,288965483,354160811,26952684,3046244,1016074375,0,TM,0.0119
kmeans,4,16,16,2234469461,1012838782,2.21,100%,100%,78%,12%,6%,3%,15825472881,0%,0%,99%,0%,1744013730,269082624,76875002,144498549,354175796,26964973,1524580,1012793219,0,TM,0.0119
kmeans,4,16,32,2124039295,1014961610,2.09,100%,100%,82%,13%,3%,2%,16032856806,0%,0%,99%,0%,1744234452,269082624,38457596,72265067,354205739,26989548,763748,1014888877,0,TM,0.0119
kmeans,4,32,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,TM,#DIV/0!
kmeans,4,32,4,2899659754,1066149062,2.72,100%,100%,60%,9%,20%,11%,15682163786,0%,0%,99%,0%,1744785526,269082624,307874824,577917224,354160811,26952873,6092452,1065180528,0,TM,0.0119
kmeans,4,32,8,2455807161,1023236550,2.40,100%,100%,71%,11%,12%,6%,15869397988,0%,0%,99%,0%,1744009860,269082624,153731759,288983362,354175805,26965169,3049124,1022999128,0,TM,0.0119
kmeans,4,32,16,2234688577,1017595854,2.20,100%,100%,78%,12%,6%,3%,16027836285,0%,0%,99%,0%,1744211264,269082624,76878738,144516395,354205739,26989740,1527460,1017335463,0,TM,0.0119
kmeans,4,32,32,2124548428,1029195846,2.06,100%,100%,82%,13%,3%,2%,16325667002,0%,0%,99%,0%,1744692906,269082624,38490419,72282923,354265643,27038892,766628,1029049797,0,TM,0.0119
kmeans,8,2,2,2898402811,1474619946,1.97,100%,100%,60%,9%,20%,11%,9281425318,8%,11%,80%,0%,1743939860,269082624,307483744,577897471,419745931,26954108,6087160,1467327147,0,TM,0.0100
kmeans,8,2,4,2898251059,926164522,3.13,99%,100%,60%,9%,20%,11%,6128452157,6%,9%,84%,0%,1743838868,269082624,307430776,577899679,354148235,26954876,6087448,920987416,0,TM,0.0119
kmeans,8,2,8,2455639723,617619576,3.98,96%,100%,71%,11%,12%,6%,4218916752,4%,7%,88%,0%,1743861188,269082624,153731008,288965791,354150107,26956412,3044120,594028318,0,TM,0.0119
kmeans,8,2,16,2234289041,566692120,3.94,94%,100%,78%,12%,6%,3%,4076648361,2%,3%,94%,0%,1743848818,269082624,76859632,144498855,354153860,26959483,1522456,530447404,0,TM,0.0119
kmeans,8,2,32,2123676466,572636878,3.71,94%,100%,82%,13%,3%,2%,4311040862,1%,1%,97%,0%,1743897440,269082624,38431878,72265419,354161375,26965636,761624,537481494,0,TM,0.0119
kmeans,8,4,2,2899052083,1019946734,2.84,99%,100%,60%,9%,20%,11%,11344724499,4%,7%,88%,0%,1744372772,269082624,307697848,577899727,419747035,26954924,6087592,1010320149,0,TM,0.0100
kmeans,8,4,4,2898527078,678677910,4.27,97%,100%,60%,9%,20%,11%,7932993780,3%,5%,91%,0%,1744023072,269082624,307518114,577904156,354150116,26956464,6088168,659411687,0,TM,0.0119
kmeans,8,4,8,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,TM,#DIV/0!
kmeans,8,4,16,2234388968,628138910,3.56,92%,100%,78%,12%,6%,3%,7922705800,0%,1%,98%,0%,1743928300,269082624,76875608,144503324,354161348,26965680,1523176,579120485,0,TM,0.0119
kmeans,8,4,32,2123796046,644200818,3.30,97%,100%,82%,13%,3%,2%,8867131188,0%,0%,98%,0%,1744006916,269082624,38437524,72269870,354176342,26977968,762344,627420069,0,TM,0.0119
kmeans,8,8,2,2900370964,798635618,3.63,100%,100%,60%,9%,20%,11%,6735073261,2%,4%,92%,0%,1745252154,269082624,308132835,577904239,419749243,26956556,6088456,795107769,0,TM,0.0100
kmeans,8,8,4,2900996780,583045646,4.98,99%,100%,60%,9%,20%,11%,6562135032,2%,2%,94%,0%,1745669924,269082624,308332040,577913080,354153860,26959628,6089608,576814980,0,TM,0.0119
kmeans,8,8,8,2457743423,611355278,4.02,100%,100%,71%,11%,12%,6%,7282656719,1%,1%,97%,0%,1745276902,269082624,154405592,288979193,354161348,26965773,3046280,611072127,0,TM,0.0119
kmeans,8,8,16,2235605585,638626539,3.50,100%,99%,78%,12%,6%,3%,7718758999,0%,0%,98%,0%,1744765106,269082624,77246491,144512252,354176324,26978064,1524616,637704869,0,TM,0.0119
kmeans,8,8,32,2124556350,672755182,3.16,100%,99%,82%,13%,3%,2%,8246116400,0%,0%,99%,0%,1744573304,269082624,38622491,72278819,354206312,27002643,763784,672021531,0,TM,0.0119
kmeans,8,16,2,2898921511,809265438,3.58,100%,100%,60%,9%,20%,11%,16716451744,1%,1%,97%,0%,1744286108,269082624,307640404,577913263,419753659,26959820,6090184,805958175,0,TM,0.0100
kmeans,8,16,4,2898658805,677855822,4.28,95%,100%,60%,9%,20%,11%,19068684003,0%,0%,98%,0%,1744112042,269082624,307534093,577930934,354161348,26965962,6092488,646103827,0,TM,0.0119
kmeans,8,16,8,2455845853,706582798,3.48,100%,100%,71%,11%,12%,6%,21820899728,0%,0%,99%,0%,1744029518,269082624,153737532,288997067,354176342,26978253,3049160,705073484,0,TM,0.0119
kmeans,8,16,16,2234792455,695898410,3.21,100%,100%,78%,12%,6%,3%,21774446893,0%,0%,99%,0%,1744274474,269082624,76906109,144530136,354206303,27002833,1527496,692555663,0,TM,0.0119
kmeans,8,16,32,2124602927,704928006,3.01,100%,100%,82%,13%,3%,2%,22263243444,0%,0%,99%,0%,1744723382,269082624,38501133,72296680,354266216,27051992,766664,702556159,0,TM,0.0119
kmeans,8,32,2,2898441347,771905118,3.75,99%,100%,60%,9%,20%,11%,5798928402,0%,1%,98%,0%,1743966510,269082624,307461782,577931319,419762500,26966347,6093640,765975252,0,TM,0.0100
kmeans,8,32,4,2898557285,705198086,4.11,99%,100%,60%,9%,20%,11%,21409875707,0%,0%,99%,0%,1744045898,269082624,307463004,577966647,354176324,26978635,6098248,700702358,0,TM,0.0119
kmeans,8,32,8,2456107717,707854327,3.47,100%,100%,71%,11%,12%,6%,22094442464,0%,0%,99%,0%,1744239422,269082624,153753774,289032785,354206294,27003219,3054920,706210412,0,TM,0.0119
kmeans,8,32,16,2235233676,712541910,3.14,100%,100%,78%,12%,6%,3%,22502185888,0%,0%,99%,0%,1744671518,269082624,76914593,144565829,354266189,27052368,1533256,711302898,0,TM,0.0119
kmeans,8,32,32,2125042644,1038828502,2.05,50%,73%,82%,13%,3%,2%,16476878993,0%,0%,99%,0%,1745193159,269082624,38464886,72302863,354290888,27076511,770492,519543453,0,TM,0.0119
kmeans,16,2,2,2898371305,880126564,3.29,99%,100%,60%,9%,20%,11%,11377868009,6%,9%,83%,0%,1743906504,269082624,307456826,577927127,419748091,26981100,6087664,868276088,0,TM,0.0100
kmeans,16,2,4,2898311206,571153712,5.07,98%,100%,60%,9%,20%,11%,7772545192,4%,7%,87%,0%,1743866790,269082624,307432025,577931543,354151163,26982636,6088240,560727154,0,TM,0.0119
kmeans,16,2,8,2455711638,472804398,5.19,97%,100%,71%,11%,12%,6%,7030387221,2%,4%,92%,0%,1743901278,269082624,153731861,288997655,354154907,26985708,3044912,459674912,0,TM,0.0119
kmeans,16,2,16,2234406236,467743464,4.78,92%,100%,78%,12%,6%,3%,6981110986,1%,2%,96%,0%,1743927731,269082624,76866909,144530748,354162422,26991862,1523248,429101031,0,TM,0.0119
kmeans,16,2,32,2123842465,574566398,3.70,96%,100%,82%,13%,3%,2%,9063512471,0%,1%,98%,0%,1744026186,269082624,38438184,72297274,354177407,27004143,762416,550027425,0,TM,0.0119
kmeans,16,4,2,2898941845,636731774,4.55,98%,100%,60%,9%,20%,11%,14677069016,3%,5%,91%,0%,1744286992,269082624,307642366,577931639,419750299,26982732,6088528,625012298,0,TM,0.0100
kmeans,16,4,4,2898570272,519757854,5.58,99%,100%,60%,9%,20%,11%,12947305263,1%,3%,95%,0%,1744039886,269082624,307509069,577940471,354154907,26985804,6089680,512129777,0,TM,0.0119
kmeans,16,4,8,2455844239,547480458,4.49,95%,100%,71%,11%,12%,6%,14090632064,0%,1%,98%,0%,1743998508,269082624,153758300,289006583,354162395,26991948,3046352,520027985,0,TM,0.0119
kmeans,16,4,16,2234546413,572388998,3.90,95%,100%,78%,12%,6%,3%,15223546589,0%,0%,98%,0%,1744046914,269082624,76879007,144539648,354177380,27004236,1524688,546009297,0,TM,0.0119
kmeans,16,4,32,2124073690,617979786,3.44,97%,100%,82%,13%,3%,2%,17060123948,0%,0%,99%,0%,1744239844,269082624,38446809,72306201,354207350,27028819,763856,600369760,0,TM,0.0119
kmeans,16,8,2,2903945071,574151042,5.06,98%,100%,60%,9%,20%,11%,12743411922,2%,2%,94%,0%,1747622732,269082624,309300816,577940676,419754724,26986000,6090256,563857148,0,TM,0.0100
kmeans,16,8,4,2902480871,563643534,5.15,99%,100%,60%,9%,20%,11%,12892081071,1%,1%,97%,0%,1746647718,269082624,308793965,577958340,354162404,26992144,6092560,559757694,0,TM,0.0119
kmeans,16,8,8,2458227009,646524062,3.80,100%,99%,71%,11%,12%,6%,15425634217,0%,0%,98%,0%,1745604684,269082624,154517016,289024461,354177389,27004432,3049232,643412267,0,TM,0.0119
kmeans,16,8,16,2235955648,664436623,3.37,100%,99%,78%,12%,6%,3%,15971468886,0%,0%,99%,0%,1745037856,269082624,77279416,144557528,354207350,27029010,1527568,662786799,0,TM,0.0119
kmeans,16,8,32,2125057643,677540611,3.14,100%,99%,82%,13%,3%,2%,16611291405,0%,0%,99%,0%,1745014820,269082624,38637875,72324108,354267299,27078177,766736,675167494,0,TM,0.0119
kmeans,16,16,2,214794051,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,134811778,0,27372183,52610682,26296786,26277176,280880,71655027,0,TM,0.0000
kmeans,16,16,4,214823325,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,134832008,0,27369439,52622470,26283483,26281275,282416,102549896,0,TM,0.0000
kmeans,16,16,8,174863979,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,134847232,0,13685074,26332269,26293449,26289460,143152,113123213,0,TM,0.0000
kmeans,16,16,16,155019292,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,134978711,0,6853962,13187219,26313445,26305854,73520,119730687,0,TM,0.0000
kmeans,16,16,32,2125270560,702070846,3.03,49%,66%,82%,13%,3%,2%,21926317990,0%,0%,99%,0%,1745333146,269082624,38526371,72330203,354291970,27102605,770552,346358816,0,TM,0.0119
kmeans,16,32,2,214796143,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,134813514,0,27360507,52622714,26302674,26281528,283184,114846506,0,TM,0.0000
kmeans,16,32,4,214841481,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,134845136,0,27350644,52646293,26293478,26289727,286256,109824491,0,TM,0.0000
kmeans,16,32,8,175007934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,134966742,0,13685709,26356077,26313417,26306100,146992,119468106,0,TM,0.0000
kmeans,16,32,16,155177095,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,135140272,0,6846211,13191204,26321604,26313968,76072,57102971,0,TM,0.0000
kmeans,16,32,32,145548279,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,135510396,0,3429679,6608800,26338012,26330196,40612,31181548,0,TM,0.0000
kmeans,2,2,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
kmeans,2,2,4,4110827461,4083443692,1.01,100%,100%,72%,7%,14%,8%,7911491529,53%,6%,39%,0%,2952054933,269139968,308549641,581083141,355361611,27761520,6291654,4082791675,1,CM,0.0118
kmeans,2,2,8,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
kmeans,2,2,16,3454639900,1048612608,3.29,100%,100%,86%,8%,4%,2%,2145989372,48%,5%,45%,0%,2959326711,269336576,77824510,148152325,359762443,30810384,1769670,1047360810,1,CM,0.0117
kmeans,2,2,32,3354839969,631133822,5.32,100%,100%,89%,8%,2%,1%,1248023429,31%,5%,63%,0%,2969823877,269598720,39420405,75997189,365630219,34875536,1016006,630856482,1,CM,0.0115
kmeans,2,4,2,4111344793,4715769422,0.87,100%,100%,72%,7%,14%,8%,15488131273,46%,5%,47%,0%,2952399793,269139968,308722101,581083153,421348267,27761532,6291690,4714807059,1,CM,0.0100
kmeans,2,4,4,4118038454,2421706238,1.70,100%,100%,72%,7%,14%,8%,7908772136,42%,5%,51%,0%,2954459131,269205504,309455688,584918353,356828555,28777820,6553978,2421394798,1,CM,0.0118
kmeans,2,4,8,3680810204,1232213298,2.99,100%,100%,80%,7%,8%,4%,4047595180,40%,5%,53%,0%,2959460375,269336576,155715666,296297809,359762443,30810396,3539322,1231937500,1,CM,0.0117
kmeans,2,4,16,3470262341,662551322,5.24,100%,100%,86%,8%,4%,2%,2249183298,33%,5%,61%,0%,2969831693,269598720,78844613,151987537,365630219,34875548,2031994,662257228,1,CM,0.0115
kmeans,2,4,32,3372232512,670894418,5.03,100%,100%,88%,8%,2%,1%,1315497683,26%,5%,68%,0%,2984003007,269598720,40011022,78619985,374940939,43005852,1114490,670806184,1,CM,0.0112
kmeans,2,8,2,4123658033,2733596518,1.51,100%,100%,72%,7%,14%,8%,7661177009,35%,5%,59%,0%,2958205473,269205504,311328901,584918377,423265867,28777844,6554050,2731847360,1,CM,0.0099
kmeans,2,8,4,4135709005,1398491226,2.96,100%,100%,72%,7%,14%,8%,3982823512,32%,5%,62%,0%,2961433237,269336576,312350637,592588777,359762443,30810420,7078626,1398403476,1,CM,0.0117
kmeans,2,8,8,3702475076,719690618,5.14,100%,100%,80%,7%,8%,4%,2077604876,28%,5%,66%,0%,2970759463,269598720,158148882,303968233,365630219,34875572,4063970,719534210,1,CM,0.0115
kmeans,2,8,16,3490946941,611515086,5.71,100%,100%,85%,8%,5%,2%,1263089593,36%,5%,58%,0%,2984063613,269598720,80051701,157233129,374940939,43005876,2228962,611342816,1,CM,0.0112
kmeans,2,8,32,3407021600,716242238,4.76,100%,100%,88%,8%,2%,1%,935006125,19%,3%,77%,0%,3012363935,269598720,41193590,83865577,393562379,59266484,1311458,716222623,1,CM,0.0107
kmeans,2,16,2,4134155878,2549413846,1.62,100%,100%,72%,7%,14%,8%,15073393221,16%,1%,82%,0%,2960397743,269336576,311832956,592588825,427101067,30810468,7078770,2542540142,1,CM,0.0099
kmeans,2,16,4,4163706977,1360581190,3.06,100%,100%,71%,6%,15%,8%,8286474872,12%,1%,86%,0%,2970486029,269598720,315692825,607929625,365630219,34875620,8127922,1360415858,1,CM,0.0115
kmeans,2,16,8,3728631828,710448986,5.25,100%,100%,80%,7%,8%,4%,1846543014,26%,3%,70%,0%,2984355655,269598720,160218258,314459417,374940939,43005924,4457906,710337916,1,CM,0.0112
kmeans,2,16,16,3532136489,660821719,5.35,100%,100%,85%,8%,5%,2%,1213196055,19%,2%,78%,0%,3012407685,269598720,82405993,167724313,393562379,59266532,2622898,660749689,1,CM,0.0107
kmeans,2,16,32,3476820345,798947246,4.35,100%,100%,88%,8%,3%,1%,1751500787,6%,1%,93%,0%,3069232837,269598720,43632249,94356761,430805259,91787748,1705394,798825982,1,CM,0.0098
kmeans,2,32,2,4168587908,2287144550,1.82,99%,100%,71%,6%,15%,8%,14518809887,3%,0%,96%,0%,2973739843,269598720,317319846,607929721,434771467,34875716,8128210,2274257081,1,CM,0.0097
kmeans,2,32,4,4202875715,1398229238,3.01,100%,100%,71%,6%,15%,8%,4354291688,6%,0%,93%,0%,2984189219,269598720,320175992,628912006,374940948,43006024,8915794,1397709867,1,CM,0.0112
kmeans,2,32,8,3782863118,768904534,4.92,100%,100%,80%,7%,9%,4%,1268250187,10%,1%,87%,0%,3012826563,269598720,164996272,335441785,393562379,59266628,5245778,768704870,1,CM,0.0107
kmeans,2,32,16,3614715358,785581438,4.60,100%,100%,85%,7%,5%,2%,1633273837,3%,0%,95%,0%,3069229011,269598720,87181168,188706681,430805259,91787844,3410770,785498424,1,CM,0.0098
kmeans,2,32,32,3616005620,1038275614,3.48,100%,100%,88%,7%,3%,1%,3369467734,1%,0%,98%,0%,3182695831,269598720,48372162,115339129,505291019,156830276,2493266,1038193692,1,CM,0.0083
kmeans,4,2,2,4106505005,4207936758,0.98,100%,100%,72%,7%,14%,7%,15752874207,49%,7%,43%,0%,2950371665,269107200,307853557,579173027,420390043,27260148,6160636,4205605556,1,CM,0.0100
kmeans,4,2,4,4110837328,2144142980,1.92,100%,100%,72%,7%,14%,8%,8062858115,48%,6%,44%,0%,2952058283,269139968,308548222,581091299,355362427,27768532,6291852,2141371499,1,CM,0.0118
kmeans,4,2,8,3670397123,948711934,3.87,100%,100%,80%,7%,8%,4%,3588372654,49%,7%,42%,0%,2954088125,269205504,154633183,292470755,356829947,28785300,3277196,947875170,1,CM,0.0118
kmeans,4,2,16,3454664131,595485918,5.80,100%,100%,86%,8%,4%,2%,2257612044,32%,5%,61%,0%,2959342493,269336576,77825023,148160483,359764987,30818836,1769868,594768528,1,CM,0.0117
kmeans,4,2,32,3354875642,411387430,8.16,100%,100%,89%,8%,2%,1%,1628827263,18%,4%,77%,0%,2969851095,269598720,39420924,76005347,365635067,34885908,1016204,411066551,1,CM,0.0115
kmeans,4,4,2,4112092612,2806639482,1.47,100%,100%,72%,7%,14%,8%,15862795641,28%,5%,65%,0%,2952895083,269139968,308966682,581091323,421349179,27768556,6291924,2802821601,1,CM,0.0100
kmeans,4,4,4,4118553293,1362704478,3.02,100%,100%,72%,7%,14%,8%,7502186401,26%,6%,67%,0%,2954798985,269205504,309621381,584927867,356829947,28785324,6554356,1357016850,1,CM,0.0118
kmeans,4,4,8,3680955812,716257734,5.14,100%,100%,80%,7%,8%,4%,4135446044,24%,5%,69%,0%,2959555955,269336576,155756402,296307323,359764987,30818860,3539700,715167499,1,CM,0.0117
kmeans,4,4,16,3470350076,433803870,8.00,100%,100%,86%,8%,4%,2%,2655209820,17%,4%,78%,0%,2969892451,269598720,78862298,151997051,365635067,34885932,2032372,432659419,1,CM,0.0115
kmeans,4,4,32,3372352293,439222606,7.68,100%,100%,88%,8%,2%,1%,1820024780,15%,3%,80%,0%,2984092649,269598720,40031869,78629499,374950395,43020076,1114868,438896412,1,CM,0.0112
kmeans,4,8,2,4121392385,2288219046,1.80,100%,100%,72%,7%,14%,8%,8452272796,12%,3%,83%,0%,2956691625,269205504,310567785,584927915,423267451,28785372,6554500,2282644357,1,CM,0.0099
kmeans,4,8,4,4133821471,1109448086,3.73,100%,100%,72%,7%,14%,8%,3612038047,8%,5%,85%,0%,2960171221,269336576,311713115,592601003,359764987,30818908,7079364,1108107963,1,CM,0.0117
kmeans,4,8,8,3701752007,594357010,6.23,100%,100%,80%,7%,8%,4%,2187832428,7%,4%,88%,0%,2970277493,269598720,157895779,303980459,365635067,34885980,4064708,593803557,1,CM,0.0115
kmeans,4,8,16,3491023543,416497206,8.38,100%,100%,85%,8%,5%,2%,1551533545,21%,4%,74%,0%,2984122229,269598720,80057670,157245368,374950404,43020128,2229700,415224927,1,CM,0.0112
kmeans,4,8,32,3407189885,507381998,6.72,100%,100%,88%,8%,2%,1%,1526243497,11%,2%,86%,0%,3012498617,269598720,41215189,83877803,393581051,59288412,1312196,507239622,1,CM,0.0107
kmeans,4,16,2,4133373499,2123671814,1.95,100%,100%,72%,7%,14%,8%,17768312629,4%,1%,94%,0%,2959872421,269336576,311563847,592601099,427103995,30819004,7079652,2122672993,1,CM,0.0099
kmeans,4,16,4,4163090450,1069331846,3.89,100%,100%,71%,6%,15%,8%,10572348486,4%,0%,94%,0%,2970070775,269598720,315474124,607947275,365635067,34886076,8129380,1064178540,1,CM,0.0115
kmeans,4,16,8,3728669184,612932494,6.08,100%,100%,80%,7%,8%,4%,2992031753,8%,1%,90%,0%,2984383771,269598720,160210070,314477067,374950395,43020220,4459364,612511319,1,CM,0.0112
kmeans,4,16,16,3532232582,463051122,7.63,100%,100%,85%,8%,5%,2%,2085704941,9%,1%,88%,0%,3012489855,269598720,82402488,167741963,393581051,59288508,2624356,462615957,1,CM,0.0107
kmeans,4,16,32,3477110766,623875354,5.57,100%,99%,88%,8%,3%,1%,3794481016,3%,0%,96%,0%,3069474351,269598720,43663728,94374411,430842363,91825084,1706852,623606030,1,CM,0.0098
kmeans,4,32,2,4164307538,2146508006,1.94,100%,100%,71%,6%,15%,8%,21471976908,1%,0%,98%,0%,2970881887,269598720,315879908,607947467,434777083,34886268,8129956,2140943756,1,CM,0.0097
kmeans,4,32,4,4202922661,1118982174,3.76,100%,100%,71%,6%,15%,8%,6713334291,2%,0%,96%,0%,2984215129,269598720,320168765,628940491,374950395,43020412,8918692,1118159398,1,CM,0.0112
kmeans,4,32,8,3782864981,656571031,5.76,100%,100%,80%,7%,9%,4%,2455454733,2%,1%,96%,0%,3012837289,269598720,164959133,335470283,393581051,59288700,5248676,654972832,1,CM,0.0107
